unique_id,primary,size,study_type,status,primary_sponsor,leading_institution,registration_date,start_date,end_date,results_submitted,publication_found,source,has_g_scholar_results,primary_sponsor_simple,leading_institution_simple
d2cf8d3e,NCT00829192,200,interventional,Unknown,Clinuvel Pharmaceuticals Limited,Universitätsspital Zürich,2009-01-23,2007-11-01,2012-07-01,FALSE,FALSE,NCT,TRUE,NA,Unispital Zürich
8fccd1b6,NCT00829244,200,interventional,Completed,"Merck KGaA, Darmstadt, Germany","Merck Serono S.A., Geneva",2009-01-23,2008-08-01,2010-01-01,TRUE,TRUE,NCT,TRUE,Merck,Merck
a8d68208,NCT00830492,200,interventional,Completed,Yazd Research & Clinical Center for Infertility,NA,2009-01-27,2008-01-01,2008-12-01,FALSE,FALSE,NCT,TRUE,NA,NA
b20880cc,NCT00831441,7484,interventional,Terminated,Bristol-Myers Squibb,Bristol-Myers Squibb,2009-01-28,2009-03-01,2011-03-01,TRUE,TRUE,NCT,TRUE,Bristol-Myers Squibb,Bristol-Myers Squibb
295b0a90,NCT00831701,100,interventional,Completed,University of Zurich,UniversitaetsSpital Zuerich,2009-01-28,2006-09-01,2008-11-01,TRUE,TRUE,NCT,TRUE,Universität Zürich,Unispital Zürich
0012d44d,NCT00831714,19076,observational,Completed,Bayer,Bayer,2009-01-28,2009-02-01,2011-06-01,FALSE,TRUE,NCT,FALSE,Bayer,Bayer
d41c9d8a,NCT00836212,12,interventional,Unknown,"University Hospital, Geneva","University Hospital, Geneva",2009-02-03,2008-03-01,2009-04-01,FALSE,FALSE,NCT,FALSE,Unispital Genf,Unispital Genf
7eed10ae,NCT00837356,23,interventional,Completed,Novo Nordisk A/S,Novo Nordisk A/S,2009-02-04,2009-03-01,2009-10-01,FALSE,TRUE,NCT,TRUE,Novo Nordisk,Novo Nordisk
936da128,NCT00837642,NA,interventional,Unknown,University of Lausanne Hospitals,NA,2009-02-04,2008-03-01,2009-04-01,FALSE,TRUE,NCT,TRUE,Unispital Lausanne,NA
664f89fc,NCT00839371,84,interventional,Completed,"University Hospital, Geneva",La Chaud de Fonds,2009-02-06,2005-01-01,2007-11-01,FALSE,TRUE,NCT,TRUE,Unispital Genf,NA
03c2f2d7,NCT00840086,150,interventional,Completed,Novo Nordisk A/S,Novo Nordisk A/S,2009-02-09,2009-04-01,2011-09-01,TRUE,TRUE,NCT,TRUE,Novo Nordisk,Novo Nordisk
cb29cce9,NCT00841152,120,observational,Ongoing,Turku University Hospital,Turku University Central Hospital and University of Turku,2009-02-10,2009-03-01,2014-02-01,FALSE,FALSE,NCT,TRUE,NA,NA
5e53a0b2,NCT00844441,96,interventional,Completed,Fred Hutchinson Cancer Research Center,Fred Hutchinson Cancer Research Center,2009-02-13,2008-12-01,2010-09-01,FALSE,TRUE,NCT,TRUE,NA,NA
9c7f6d65,NCT00845585,0,interventional,Terminated,"University Hospital Inselspital, Berne",Bern University Hospital,2009-02-17,2009-01-01,2015-01-01,TRUE,FALSE,NCT,FALSE,Inselspital Bern,Inselspital Bern
76b576ac,NCT00845728,3439,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2009-02-17,2009-03-01,2012-07-01,TRUE,TRUE,NCT,TRUE,Novartis,Novartis
0ecb4151,NCT00845832,24,interventional,Terminated,Hoffmann-La Roche,Hoffmann-La Roche,2009-02-17,2009-03-01,2013-03-01,TRUE,FALSE,NCT,TRUE,Hoffmann-La Roche,Hoffmann-La Roche
09cfac5d,NCT00848380,1492,observational,Completed,AstraZeneca,NA,2009-02-19,2009-02-01,2009-12-01,FALSE,FALSE,NCT,FALSE,AstraZeneca,NA
bc6eefbf,NCT00848549,295,interventional,Completed,Eisai Inc.,Hopital de la Pitie-Saltpetriere,2009-02-19,2008-10-01,2011-06-01,TRUE,FALSE,NCT,TRUE,NA,NA
5addd7d6,NCT00849368,6,interventional,Completed,University of Zurich,UniversitaetsSpital Zuerich,2009-02-20,2009-01-01,2011-09-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Unispital Zürich
5512fc1a,NCT00849667,1100,interventional,Completed,Morphotek,NA,2009-02-20,2009-04-01,2012-12-01,FALSE,FALSE,NCT,TRUE,NA,NA
9ec293e9,NCT00850499,12,interventional,Terminated,"Millennium Pharmaceuticals, Inc.","Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",2009-02-24,2009-09-01,2011-09-01,TRUE,FALSE,NCT,FALSE,Takeda,Johnson & Johnson
66b98332,NCT00851435,15,interventional,Completed,Kenta Biotech Ltd,Kenta Biotech Ltd,2009-02-25,2008-02-01,2009-07-01,FALSE,FALSE,NCT,TRUE,NA,NA
8e3cd27f,NCT00852423,3428,interventional,Completed,"Institute of Tropical Medicine, Belgium",Institute Tropical Medicine Belgium and MRC Unit in The Gambia,2009-02-26,2010-06-01,2013-10-01,FALSE,TRUE,NCT,TRUE,NA,NA
c879f591,NCT00853112,48,interventional,Terminated,Pfizer,Pfizer,2009-02-27,2009-04-01,2010-07-01,TRUE,FALSE,NCT,FALSE,Pfizer,Pfizer
8f5cffbc,NCT00853658,7064,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2009-02-27,2009-03-01,2015-10-01,TRUE,TRUE,NCT,TRUE,Novartis,Novartis
34a79f54,NCT00853762,74,interventional,Terminated,EMD Serono,EMD Serono,2009-02-27,2009-03-01,2009-09-01,TRUE,TRUE,NCT,TRUE,Merck,Merck
c8a84b84,NCT00854932,1600,interventional,Unknown,Luzerner Kantonsspital,"Kantonsspital Luzern, Switzerland",2009-03-02,2009-06-01,2015-05-01,FALSE,TRUE,NCT,TRUE,Kantonsspital Luzern,Kantonsspital Luzern
7bd23a53,NCT00855387,1235,observational,Completed,University of Zurich,Department of Visceral and Transplantation Surgery,2009-03-03,2009-03-01,2009-09-01,FALSE,TRUE,NCT,FALSE,Universität Zürich,NA
ad56aa62,NCT00855465,262,interventional,Completed,Bayer,Bayer,2009-03-03,2009-02-01,2012-06-01,TRUE,TRUE,NCT,FALSE,Bayer,Bayer
947f04bf,NCT00856856,101,interventional,Unknown,Abbott Medical Devices,"Erasmus Heart Center, Thorax Centrum",2009-03-04,2009-03-01,2015-10-01,TRUE,TRUE,NCT,TRUE,Abbott,NA
174cb7b6,NCT00858910,90,interventional,Completed,Reha Rheinfelden,NA,2009-03-09,2009-03-01,2010-05-01,FALSE,TRUE,NCT,TRUE,NA,NA
0f1de1eb,NCT00859482,27,observational,Completed,Cantonal Hospital of St. Gallen,"KSSG, 9007 St. Gallen, Switzerland",2009-03-10,2006-07-01,2007-07-01,FALSE,FALSE,NCT,TRUE,Kantonsspital St.Gallen,NA
4f9d2c71,NCT00860730,150,interventional,Unknown,LivaNova,Hannover Medizinische Hochschule,2009-03-11,2009-01-01,2009-10-01,FALSE,FALSE,NCT,TRUE,NA,NA
cdda64ce,NCT00860938,100,interventional,Unknown,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2009-03-12,2007-04-01,2009-06-01,TRUE,TRUE,NCT,TRUE,Unispital Basel,Unispital Basel
b0b831dd,NCT00861367,0,interventional,Terminated,"University Hospital, Basel, Switzerland","Department of Urology, Liestal",2009-03-12,2008-09-01,2009-01-01,TRUE,FALSE,NCT,FALSE,Unispital Basel,NA
bcf496c9,NCT00861536,40,interventional,Completed,"University Hospital, Basel, Switzerland","University Hospital Basel, Transplantation Immunology and Nephrology",2009-03-12,2009-01-01,2015-02-01,FALSE,FALSE,NCT,TRUE,Unispital Basel,Unispital Basel
5f648b78,NCT00866567,80,observational,Completed,"University Hospital, Geneva",University Hospitals of Geneva,2009-03-19,2008-10-01,2009-09-01,FALSE,FALSE,NCT,TRUE,Unispital Genf,Unispital Genf
8fb2416e,NCT00868296,58,interventional,Completed,Wyeth is now a wholly owned subsidiary of Pfizer,Wyeth is now a wholly owned subsidiary of Pfizer,2009-03-23,2006-03-01,2008-03-01,TRUE,FALSE,NCT,TRUE,Pfizer,Pfizer
e26f33cb,NCT00869453,8,observational,Completed,University of Lausanne,Centre Hospitalier Universitaire Vaudois,2009-03-25,2009-03-01,2009-08-01,FALSE,TRUE,NCT,TRUE,Universität Lausanne,Unispital Lausanne
2c2d7dce,NCT00869570,54,interventional,Completed,Swiss Group for Clinical Cancer Research,Kantonsspital Graubuenden,2009-03-25,2009-03-01,2013-05-01,FALSE,TRUE,NCT,TRUE,SAKK,Kantonsspital Graubünden
23d950ec,NCT00870077,11,interventional,Completed,University of Lausanne,Centre Hospitalier Universitaire Vaudois,2009-03-25,2009-04-01,2009-12-01,FALSE,TRUE,NCT,TRUE,Universität Lausanne,Unispital Lausanne
1f925551,NCT00871130,300,observational,Completed,"University Hospital Inselspital, Berne","Dep.of Visceral and Transplant Surgery, Bern University Hospital",2009-03-27,1998-01-01,2007-12-01,FALSE,FALSE,NCT,FALSE,Inselspital Bern,Inselspital Bern
41e74e67,NCT00872547,329,interventional,Terminated,DePuy International,NA,2009-03-30,2006-09-01,2011-11-01,TRUE,FALSE,NCT,FALSE,NA,NA
1b0fae46,NCT00875147,163,observational,Completed,University of Zurich,Departement of Visceral and Transplantation Surgery of University hospital of Zurich,2009-04-02,2009-04-01,2009-08-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Unispital Zürich
e5fe79f4,NCT00876395,719,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2009-04-03,2009-09-10,2014-05-30,TRUE,TRUE,NCT,TRUE,Novartis,Novartis
f2df633c,NCT00876525,700,interventional,Unknown,LivaNova,KH Hietzing Wien,2009-04-03,2009-03-01,2013-12-01,FALSE,TRUE,NCT,TRUE,NA,NA
d4d33d9e,NCT00877435,60,interventional,Completed,"University Hospital, Basel, Switzerland",Psychiatric Hospital of the University of Basel,2009-04-06,2008-09-01,2013-08-01,FALSE,FALSE,NCT,TRUE,Unispital Basel,Universität Basel
f7e8b06e,NCT00878670,23,interventional,Completed,Max Zeller Soehne AG,University Clinic Zurich,2009-04-08,2009-03-01,2010-10-01,FALSE,TRUE,NCT,TRUE,NA,NA
56e99989,NCT00878709,2840,interventional,Ongoing,"Puma Biotechnology, Inc.",Biotechnology,2009-04-08,2009-07-09,2014-08-21,TRUE,TRUE,NCT,TRUE,NA,NA
4705476b,NCT00878813,1102,observational,Completed,"University Hospital Inselspital, Berne","Inselspital, Bern University Hospital",2009-04-08,2009-03-01,2011-04-01,FALSE,TRUE,NCT,TRUE,Inselspital Bern,Inselspital Bern
9533c494,NCT00879658,296,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2009-04-09,2009-03-01,2011-05-01,TRUE,TRUE,NCT,FALSE,Novartis,Novartis
7594bec4,NCT00880269,59,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2009-04-10,2009-08-01,2012-02-01,TRUE,FALSE,NCT,FALSE,Novartis,Novartis
c53064fb,NCT00880308,103,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2009-04-10,2009-03-01,2013-07-01,FALSE,FALSE,NCT,TRUE,Novartis,Novartis
811c032d,NCT00880802,1500,observational,Unknown,"Nanosphere, Inc.",The Cleveland Clinic,2009-04-13,2008-12-01,2011-01-01,FALSE,FALSE,NCT,FALSE,NA,NA
8cf471b6,NCT00882453,1739,observational,Completed,Bayer,Bayer,2009-04-15,2006-08-01,2011-03-01,FALSE,FALSE,NCT,FALSE,Bayer,Bayer
014b4afd,NCT00882609,550,interventional,Unknown,American College of Radiology - Image Metrix,World Molecular Imaging Society,2009-04-15,2009-01-01,2012-12-01,FALSE,FALSE,NCT,TRUE,NA,NA
321a9b77,NCT00882778,86,observational,Completed,Novo Nordisk A/S,Novo Nordisk A/S,2009-04-15,2009-04-01,2010-05-01,TRUE,FALSE,NCT,TRUE,Novo Nordisk,Novo Nordisk
ff2d022d,NCT00883337,324,interventional,Completed,Sanofi,Sanofi,2009-04-16,2009-04-01,2011-09-01,TRUE,TRUE,NCT,TRUE,Sanofi,Sanofi
97092890,NCT00884286,67,interventional,Completed,PharmaMar,"Institut Gustave Roussy, France",2009-04-17,2004-12-01,2010-06-01,TRUE,TRUE,NCT,TRUE,NA,NA
a518d8d2,NCT00884416,17,interventional,Completed,"University Hospital, Geneva","Department of oncology, Geneva University hospital",2009-04-17,2009-03-01,2011-12-01,FALSE,TRUE,NCT,TRUE,Unispital Genf,Unispital Genf
3b3a27da,NCT00884559,237,interventional,Completed,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2009-04-17,2005-11-01,2009-04-01,FALSE,FALSE,NCT,FALSE,Unispital Basel,Unispital Basel
93e18522,NCT00884897,28,interventional,Completed,University of Maryland,University of Maryland,2009-04-20,2010-01-01,2012-01-01,TRUE,TRUE,NCT,TRUE,NA,NA
c35bd5ab,NCT00885573,52,interventional,Completed,"University Hospital, Grenoble","University Hospital, Grenoble",2009-04-21,2008-12-01,2012-12-01,FALSE,FALSE,NCT,FALSE,NA,NA
13cf892f,NCT00885677,918,interventional,Terminated,Medtronic Bakken Research Center,University Hospitals of Geneva Switzerland,2009-04-21,2009-06-01,2015-12-01,TRUE,TRUE,NCT,TRUE,Medtronic,Unispital Genf
f2de2941,NCT00886223,30,interventional,Unknown,Kantonsspital Aarau,"Kantonsspital Aarau, Department of Obsterics and Gynecology",2009-04-21,2009-04-01,2011-04-01,FALSE,FALSE,NCT,FALSE,Kantonsspital Aarau,Kantonsspital Aarau
300ddd8e,NCT00886353,22,interventional,Completed,Apeiron Biologics,"University Hospital, Basel, Switzerland",2009-04-21,2009-04-01,2009-11-01,FALSE,TRUE,NCT,TRUE,NA,Unispital Basel
31a35d25,NCT00886509,50,interventional,Completed,"University Hospital Inselspital, Berne",University of Bern,2009-04-22,2009-03-01,2015-02-01,FALSE,FALSE,NCT,TRUE,Inselspital Bern,Universität Bern
15b2130b,NCT00886769,84,interventional,Terminated,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2009-04-22,2009-07-01,2010-12-01,TRUE,TRUE,NCT,TRUE,Novartis,Novartis
92aa6cfe,NCT00886886,16,interventional,Completed,"University Hospital, Basel, Switzerland","Department of Internal Medicine, Division of Pharmacology & Toxicology, University Hospital Basel, Switzerland",2009-04-22,2009-04-01,2009-12-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,Unispital Basel
334da53b,NCT00888433,106,interventional,Completed,Medtronic Vascular,The Baker IDI Heart & Diabetes Institute,2009-04-24,2009-06-01,2010-09-01,TRUE,TRUE,NCT,TRUE,Medtronic,NA
6ec4f6b1,NCT00888875,240,interventional,Completed,"University Hospital Inselspital, Berne","Department of Anesthesia, University Hospital Berne, Switzerland",2009-04-27,2008-07-01,2010-04-01,FALSE,FALSE,NCT,TRUE,Inselspital Bern,Inselspital Bern
d7a99ace,NCT00889382,152,interventional,Completed,Astellas Pharma Inc,Astellas Pharma Global Development,2009-04-24,2009-07-01,2013-10-01,FALSE,TRUE,NCT,FALSE,Astellas,Astellas
644a5158,NCT00889499,30,interventional,Completed,"University Hospital Inselspital, Berne","Inselspital, Bern University Hospital",2009-04-28,2009-03-01,2010-04-01,FALSE,FALSE,NCT,FALSE,Inselspital Bern,Inselspital Bern
bbcac533,NCT00889850,100,interventional,Completed,Mepha Ltd.,SocraTec R&D GmbH,2009-04-28,2009-04-01,2009-06-01,FALSE,FALSE,NCT,FALSE,NA,NA
3f595c9d,NCT00889863,177,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2009-04-28,2009-07-01,2011-09-01,TRUE,TRUE,NCT,TRUE,Novartis,Novartis
f3e49ad5,NCT00890474,212,interventional,Completed,"University Hospital, Geneva",NA,2009-04-28,2004-10-01,2008-12-01,FALSE,TRUE,NCT,TRUE,Unispital Genf,NA
98b8f466,NCT00890513,1200,observational,Completed,"University Hospital Inselspital, Berne","Bern University Hospital, University of Bern-Switzerland",2009-04-27,2007-04-01,2007-12-01,FALSE,TRUE,NCT,FALSE,Inselspital Bern,Inselspital Bern
4ab77cb9,NCT00891046,270,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2009-04-29,2009-09-01,2014-12-01,TRUE,TRUE,NCT,TRUE,Novartis,Novartis
5a19ae71,NCT00892411,154,observational,Completed,"University Hospital Inselspital, Berne","Dep. of Anesthesiology and Pain Therapy, Bern University Hospital",2009-05-01,2009-02-01,2014-12-01,FALSE,TRUE,NCT,TRUE,Inselspital Bern,Inselspital Bern
12286066,NCT00893867,446,interventional,Terminated,D-Pharm Ltd.,"University of Alberta Hospital, Edmonton, Canada",2009-05-05,2009-12-01,2012-04-01,TRUE,TRUE,NCT,TRUE,NA,NA
812e3d9f,NCT00894036,100,observational,Unknown,"University Hospital, Geneva",University Hospital of Berne,2009-05-04,2008-07-01,2010-06-01,FALSE,FALSE,NCT,FALSE,Unispital Genf,Inselspital Bern
459957d1,NCT00895297,50,interventional,Terminated,European Group for Blood and Marrow Transplantation,"Hospital De Navarra Irunlarrea, Spain",2009-05-07,2010-02-01,2011-10-01,TRUE,FALSE,NCT,FALSE,NA,NA
26621b9e,NCT00895830,257,interventional,Completed,Acacia Pharma Ltd,"University Hospital, Geneva",2009-05-07,2009-05-01,2009-11-01,TRUE,TRUE,NCT,TRUE,NA,Unispital Genf
09f0afef,NCT00898118,125,observational,Unknown,European Working Group of MDS in Childhood,European Working Group of MDS in Childhood,2009-05-09,2007-04-01,2013-03-01,FALSE,FALSE,NCT,FALSE,NA,NA
28bf3de4,NCT00898794,20,observational,Unknown,Kantonsspital Graubuenden,Kantonsspital Graubuenden,2009-05-09,2007-10-01,2009-05-01,FALSE,FALSE,NCT,TRUE,Kantonsspital Graubünden,Kantonsspital Graubünden
910dde5f,NCT00900627,330,interventional,Completed,AstraZeneca,AstraZeneca,2009-05-12,2009-06-01,2012-04-01,TRUE,TRUE,NCT,TRUE,AstraZeneca,AstraZeneca
1dbc2996,NCT00900731,1598,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2009-05-12,2009-06-01,2010-03-01,TRUE,TRUE,NCT,TRUE,Novartis,Novartis
485a672e,NCT00900913,34,interventional,Completed,University of Zurich,UniversitaetsSpital Zuerich,2009-05-12,2010-01-01,2011-05-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Unispital Zürich
7a9aa3f8,NCT00902174,202,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2009-05-14,2009-09-01,2011-05-01,TRUE,TRUE,NCT,TRUE,Novartis,Novartis
9ef237ba,NCT00902876,45,interventional,Completed,Geistlich Pharma AG,"Department of Periodontology, University Complutense Madrid, Spain",2009-05-14,2009-03-01,2011-07-01,FALSE,FALSE,NCT,TRUE,Geistlich Pharma,NA
7e43500b,NCT00903682,157,interventional,Completed,Janssen-Cilag International NV,Janssen-Cilag International NV,2009-05-14,2009-06-01,2010-02-01,TRUE,TRUE,NCT,TRUE,Janssen,Janssen
40a56e42,NCT00904644,200,observational,Completed,University of Zurich,"University of Zurich, University Hospital of Zurich, Switzerland",2009-05-19,2008-04-01,2010-04-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Unispital Zürich
b34674b9,NCT00904865,200,interventional,Unknown,"University Hospital, Geneva","University Hospital, Geneva",2009-05-19,2009-02-01,2011-02-01,FALSE,TRUE,NCT,TRUE,Unispital Genf,Unispital Genf
cf645de5,NCT00905632,75,interventional,Completed,Boehringer Ingelheim,Boehringer Ingelheim,2009-05-19,2009-05-01,2011-03-01,TRUE,TRUE,NCT,TRUE,Boehringer Ingelheim,Boehringer Ingelheim
cf3eb9c5,NCT00905840,91,interventional,Completed,Institut Straumann AG,J. Gutenberg University,2009-05-20,2007-11-01,2009-09-01,TRUE,FALSE,NCT,FALSE,NA,NA
a9415c18,NCT00906425,145,interventional,Completed,Institut Straumann AG,University of Zurich,2009-05-19,2006-10-01,2008-06-01,TRUE,TRUE,NCT,FALSE,NA,Universität Zürich
53dbcabf,NCT00908063,18,interventional,Terminated,"Tenax Therapeutics, Inc.","Neurosurgery, Ospedale Regionale Lugano",2009-05-22,2009-10-01,2014-09-01,TRUE,FALSE,NCT,FALSE,NA,NA
eb7e1997,NCT00908726,63,interventional,Completed,Asan Medical Center,"Professor & Chairperson, Department of Clinical Pharmacology and Therapeutics, Asan Medical Center",2009-05-26,2009-05-01,2010-05-01,FALSE,FALSE,NCT,TRUE,NA,NA
586ca145,NCT00910182,200,observational,Completed,"University Hospital Inselspital, Berne","Bern University Hospital, 3010 Bern, Switzerland",2009-05-28,2002-01-01,2008-12-01,FALSE,FALSE,NCT,TRUE,Inselspital Bern,Inselspital Bern
cc47f831,NCT00910260,116,observational,Completed,University of Zurich,UniversitaetsSpital Zuerich,2009-05-28,2009-03-01,2011-02-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Unispital Zürich
ee73d8e6,NCT00911313,250,interventional,Completed,Mansoura University,Mansoura University Hospitals,2009-05-28,2006-06-01,2009-01-01,FALSE,FALSE,NCT,FALSE,NA,NA
a0cb1eb0,NCT00911443,488,interventional,Completed,sigma-tau i.f.r. S.p.A.,"IFO Polo Oncologico Ist. Regina Elena, Divisione Oncologia Medica A - ROMA",2009-04-07,2002-07-01,2007-09-01,TRUE,FALSE,NCT,TRUE,NA,NA
f2161c9c,NCT00911846,180,observational,Unknown,"Psychiatric University Hospital, Zurich","Psychiatric University Hospital, Zurich",2009-05-28,2009-05-01,2009-09-01,FALSE,FALSE,NCT,FALSE,Unispital Zürich,Unispital Zürich
37f8bd5c,NCT00913276,98,interventional,Completed,University of Zurich,"University Hospital Zurich, Division of Anaesthesiology",2009-06-03,2009-01-01,2012-08-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,Unispital Zürich
b8802bc3,NCT00913302,106,interventional,Completed,University of Zurich,"University Hospital Zurich, Centre on Aging and Mobility",2009-06-03,2008-01-01,2009-11-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Unispital Zürich
01d75c05,NCT00913458,306,interventional,Completed,Pfizer,Pfizer,2009-06-03,2009-09-01,2012-06-01,TRUE,TRUE,NCT,TRUE,Pfizer,Pfizer
30d433ab,NCT00913575,44,interventional,Completed,University of Zurich,"UniversitaetsSpital Zuerich, Switzerland",2009-06-02,2009-06-01,2012-06-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,Unispital Zürich
e6d0e3fd,NCT00913796,30,interventional,Completed,University of Zurich,University of Zurich,2009-06-03,2007-12-01,2010-03-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Universität Zürich
abfb75ca,NCT00913861,80,interventional,Terminated,"University Hospital, Geneva","Division of Anesthesiology, University Hospitals, Geneva",2009-06-03,2009-05-01,2014-12-01,TRUE,FALSE,NCT,FALSE,Unispital Genf,Unispital Genf
25ad8617,NCT00914745,40,interventional,Completed,University of Zurich,UniversitaetsSpital Zuerich,2009-06-04,2009-04-01,2010-05-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Unispital Zürich
11a4e927,NCT00915018,479,interventional,Completed,"Puma Biotechnology, Inc.",Biotechnology,2009-06-04,2009-08-21,2013-08-01,TRUE,TRUE,NCT,TRUE,NA,NA
5d14909d,NCT00916409,700,interventional,Completed,NovoCure Ltd.,"University Hospital, Zürich",2009-06-08,2009-06-01,2016-12-01,FALSE,TRUE,NCT,TRUE,NA,Unispital Zürich
d28f2075,NCT00917839,88,interventional,Unknown,Cantonal Hospital of St. Gallen,NA,2009-06-09,2009-06-01,2010-12-01,FALSE,FALSE,NCT,TRUE,Kantonsspital St.Gallen,NA
0c65dd35,NCT00918541,30,observational,Completed,University of Zurich,"Cardiovascular Center Cardiology, University Hospital Zürich, Zürich Switzerland",2009-06-10,2007-01-01,2010-03-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
